duration,protocol,src_port,dst_port,src_bytes,dst_bytes,src_pkts,dst_pkts,syn_rate,ack_rate,psh_rate,avg_pkt_size,byte_std,flow_iat_mean,active_duration,is_land,label
0.241874,TCP,63994.0,443.0,1434.0,4174.0,11.0,7.0,0.0,0.0,0.055555556,311.55554,553.07184,0.014227883,0.0,0,Benign
0.000239,UDP,59276.0,53.0,66.0,500.0,2.0,2.0,0.0,0.0,0.0,149.75,118.8558,7.9666665e-05,0.0,0,Benign
3.001853,TCP,58930.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.5009265,0.0,0,DDoS
0.715339,TCP,52868.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.11922316,0.0,0,Botnet
0.013656,TCP,53826.0,443.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.013656,0.0,0,Benign
5.677984,TCP,57513.0,443.0,123.0,46.0,5.0,1.0,0.16666667,0.16666667,0.0,35.833332,21.684975,1.1355968,0.093514,0,Benign
9e-06,TCP,34212.0,1433.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,9e-06,0.0,0,PortScan
0.000158,TCP,443.0,54255.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.000158,0.0,0,Benign
8.7e-05,TCP,33830.0,4446.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,8.7e-05,0.0,0,PortScan
9.771655,TCP,52128.0,21.0,101.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.041667,12.470231,0.42485458,0.0,0,BruteForce
7e-05,TCP,53818.0,1417.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7e-05,0.0,0,PortScan
4.1e-05,TCP,58812.0,65129.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.1e-05,0.0,0,PortScan
4e-06,TCP,8080.0,52329.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,4e-06,0.0,0,Botnet
3.1e-05,TCP,443.0,57682.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.1e-05,0.0,0,Benign
61.551815,TCP,1568.0,443.0,1141.0,6058.0,17.0,17.0,0.0,0.0,0.029411765,211.73529,408.90665,1.8652066,0.21986116,0,Benign
3e-06,TCP,443.0,35674.0,31.0,0.0,2.0,0.0,0.5,0.5,0.0,31.0,17.897858,3e-06,0.0,0,Benign
7e-05,TCP,14589.0,63197.0,0.0,2065.0,1.0,3.0,0.0,0.25,0.0,516.25,637.2888,2.3333334e-05,0.0,0,Benign
77.60596,UDP,60845.0,53.0,106.0,187.0,2.0,2.0,0.0,0.0,0.0,87.25,24.376219,25.9,0.030592,0,Benign
0.150052,TCP,58857.0,80.0,1125.0,198.0,5.0,3.0,0.0,0.0,0.125,165.375,372.55,0.021436,0.0,0,Benign
0.03062,UDP,62368.0,53.0,54.0,118.0,1.0,1.0,0.0,0.0,0.0,113.0,36.950417,0.03062,0.0,0,Benign
100.45587,TCP,39118.0,80.0,351.0,11595.0,7.0,6.0,0.0,0.0,0.0,919.38464,1760.5106,8.371323,0.013014,0,DDoS
0.188738,TCP,56664.0,443.0,887.0,39371.0,22.0,20.0,0.0,0.0,0.023809524,958.5238,1454.3679,0.004603366,0.0,0,Benign
1.49786,UDP,53269.0,53.0,64.0,272.0,2.0,2.0,0.0,0.0,0.0,92.0,56.963146,0.49928665,0.0,0,Benign
5e-06,TCP,50578.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,5e-06,0.0,0,DDoS
85.568085,TCP,52602.0,80.0,365.0,11595.0,8.0,5.0,0.0,0.07692308,0.0,920.0,1666.5785,7.130674,0.000966,0,DDoS
0.000168,UDP,37433.0,53.0,74.0,154.0,2.0,2.0,0.0,0.0,0.0,66.25,21.908903,5.6e-05,0.0,0,Benign
99.134674,TCP,44192.0,80.0,389.0,11595.0,5.0,6.0,0.0,0.0,0.0,1090.0,1536.4283,9.913467,0.01298,0,DDoS
11.673676,TCP,51018.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.22449377,0.0,0,BruteForce
0.000176,UDP,56530.0,53.0,72.0,328.0,2.0,2.0,0.0,0.0,0.0,109.0,70.10849,5.866667e-05,0.0,0,Benign
10.381492,TCP,37279.0,443.0,5598.0,11154.0,14.0,14.0,0.0,0.0,0.035714287,598.2857,796.54785,0.38449973,0.382572,0,Benign
9.605634,TCP,56680.0,21.0,103.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.125,12.536214,0.41763625,0.0,0,BruteForce
4.2e-05,TCP,44511.0,7001.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.2e-05,0.0,0,PortScan
12.212022,TCP,48556.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.23484658,0.0,0,BruteForce
0.060208,UDP,59436.0,53.0,144.0,232.0,4.0,2.0,0.0,0.0,0.0,68.666664,39.036003,0.0120415995,0.0,0,Benign
5.907466,TCP,56770.0,443.0,337.0,4600.0,10.0,8.0,0.0,0.0,0.055555556,274.27777,504.52258,0.347498,0.0,0,Benign
1.029524,TCP,53111.0,8080.0,0.0,18.0,3.0,3.0,0.0,0.0,0.16666667,3.0,3.207135,0.2059048,0.0,0,Botnet
99.2048,TCP,42912.0,80.0,381.0,11595.0,6.0,5.0,0.0,0.0,0.0,1089.2727,3338.643,9.92048,0.013984,0,DDoS
0.000988,TCP,60818.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.000988,0.0,0,DDoS
115.74801,TCP,53700.0,443.0,2667.0,279269.0,119.0,168.0,0.0,0.0,0.0034843206,982.3554,1040.4878,0.4047133,0.06065875,0,Benign
1.8e-05,TCP,42352.0,3659.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,1.8e-05,0.0,0,PortScan
1e-06,TCP,443.0,10741.0,31.0,0.0,2.0,0.0,0.5,0.5,0.0,31.0,17.897858,1e-06,0.0,0,Benign
4.572774,TCP,50880.0,443.0,123.0,46.0,5.0,1.0,0.16666667,0.16666667,0.0,35.833332,21.684975,0.91455483,0.0,0,Benign
2.810274,TCP,40283.0,443.0,2403.0,3828.0,9.0,8.0,0.0,0.0,0.05882353,366.52942,762.7316,0.17564212,0.0,0,Benign
5.9e-05,TCP,39874.0,443.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,5.9e-05,0.0,0,Benign
29.668213,TCP,54983.0,80.0,433.0,1390.0,6.0,6.0,0.0,0.0,0.083333336,151.91667,393.93552,2.6971102,0.081129,0,Benign
0.081188,TCP,3394.0,8080.0,1870.0,134.0,4.0,3.0,0.0,0.0,0.14285715,286.2857,651.0051,0.013531333,0.0,0,Botnet
5.524847,TCP,36238.0,443.0,584.0,3907.0,10.0,5.0,0.0,0.0,0.06666667,299.4,504.37708,0.39463195,0.196062,0,Benign
0.091878,UDP,28963.0,53.0,62.0,274.0,2.0,2.0,0.0,0.0,0.0,91.75,58.05859,0.030626,0.0,0,Benign
4.9e-05,TCP,34890.0,1078.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.9e-05,0.0,0,PortScan
5e-06,TCP,44336.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,5e-06,0.0,0,DDoS
6.2e-05,TCP,35228.0,1216.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,6.2e-05,0.0,0,PortScan
3e-06,TCP,51108.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,DDoS
0.010981,TCP,50816.0,80.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0054905,0.0,0,DDoS
0.030782,UDP,15724.0,53.0,94.0,206.0,2.0,2.0,0.0,0.0,0.0,86.75,30.672462,0.010260667,0.0,0,Benign
5.9e-05,TCP,57042.0,5431.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,5.9e-05,0.0,0,PortScan
0.047399,UDP,61313.0,53.0,41.0,57.0,1.0,1.0,0.0,0.0,0.0,69.5,9.237604,0.047399,0.0,0,Benign
0.149528,TCP,52384.0,80.0,382.0,11595.0,3.0,6.0,0.0,0.0,0.11111111,1330.7778,2224.629,0.018691,0.0,0,DDoS
0.084492,TCP,45488.0,80.0,346.0,11595.0,3.0,5.0,0.0,0.0,0.125,1492.625,3337.5137,0.012070286,0.0,0,DDoS
0.187638,TCP,53440.0,443.0,871.0,63051.0,28.0,45.0,0.0,0.0,0.01369863,875.64386,793.48206,0.0026060832,0.0,0,Benign
5.1e-05,TCP,80.0,38615.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5.1e-05,0.0,0,Benign
0.076592,TCP,48088.0,80.0,340.0,11595.0,3.0,6.0,0.0,0.0,0.11111111,1326.1111,2783.6719,0.009574,0.0,0,DDoS
0.12194,UDP,60883.0,53.0,43.0,59.0,1.0,1.0,0.0,0.0,0.0,72.5,9.237604,0.12194,0.0,0,Benign
115.736694,TCP,36719.0,443.0,1481.0,711.0,20.0,16.0,0.0,0.0,0.027777778,60.88889,182.24211,3.3067627,0.0298435,0,Benign
0.000111,TCP,5514.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.000111,0.0,0,Benign
0.329422,TCP,51091.0,443.0,1454.0,3363.0,6.0,7.0,0.0,0.0,0.07692308,370.53845,526.1697,0.027451834,0.0,0,Benign
3e-06,TCP,48820.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,DDoS
5.4e-05,TCP,50800.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5.4e-05,0.0,0,BruteForce
61.124035,TCP,52390.0,443.0,801.0,5844.0,18.0,14.0,0.0,0.0,0.03125,207.65625,438.21506,1.9717431,0.15814117,0,Benign
8.827881,TCP,56120.0,21.0,107.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.291667,12.649111,0.3838209,0.0,0,BruteForce
0.000219,TCP,58758.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.0001095,0.0,0,BruteForce
101.77363,TCP,48682.0,80.0,336.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,917.7692,1460.9183,8.481136,0.002003,0,DDoS
2.7e-05,TCP,443.0,48384.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,2.7e-05,0.0,0,Benign
4e-06,TCP,56226.0,21.0,14.0,0.0,2.0,0.0,0.5,0.5,0.0,14.0,8.082904,4e-06,0.0,0,BruteForce
0.046842,UDP,62537.0,53.0,42.0,385.0,1.0,1.0,0.0,0.0,0.0,234.5,198.03114,0.046842,0.0,0,Benign
0.143505,TCP,35614.0,21.0,176.0,426.0,20.0,24.0,0.0,0.0,0.022727273,13.681818,15.349399,0.0033373258,0.0,0,Benign
0.071968,UDP,21370.0,53.0,56.0,172.0,2.0,2.0,0.0,0.0,0.0,64.0,31.767908,0.023989335,0.0,0,Benign
0.095043,TCP,53347.0,8080.0,208.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.857143,75.86407,0.0158405,0.0,0,Botnet
3e-06,TCP,37887.0,443.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0,Benign
83.76311,TCP,47252.0,80.0,380.0,11595.0,7.0,7.0,0.0,0.071428575,0.0,855.3571,1619.2476,6.4433155,0.000974,0,DDoS
11.337243,TCP,34616.0,80.0,531.0,11632.0,8.0,4.0,0.0,0.0,0.083333336,1013.5833,3217.2126,1.0306585,0.001004,0,DDoS
0.152326,TCP,37470.0,80.0,305.0,11595.0,3.0,7.0,0.0,0.0,0.1,1190.0,1579.8792,0.016925111,0.0,0,DDoS
0.02396,UDP,123.0,123.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,72.0,0.0,0.02396,0.0,0,Benign
9.7e-05,TCP,42452.0,56738.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,9.7e-05,0.0,0,PortScan
0.083414,UDP,57076.0,53.0,164.0,408.0,4.0,4.0,0.0,0.0,0.0,76.625,32.149822,0.011916286,0.0,0,Benign
84.99849,TCP,33578.0,80.0,367.0,11595.0,6.0,7.0,0.0,0.0,0.0,920.61536,1459.5974,7.0832076,0.009962,0,DDoS
0.000144,TCP,58344.0,8080.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,0.000144,0.0,0,PortScan
4.4e-05,TCP,43924.0,16018.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.4e-05,0.0,0,PortScan
11.901572,TCP,49312.0,22.0,2008.0,2745.0,23.0,32.0,0.0,0.0,0.018181818,86.41818,186.83966,0.22039948,0.0,0,BruteForce
98.00695,TCP,39768.0,80.0,305.0,11595.0,4.0,6.0,0.0,0.0,0.0,1190.6,2143.4211,10.9,0.0,0,DDoS
0.031187,UDP,60531.0,53.0,76.0,92.0,1.0,1.0,0.0,0.0,0.0,122.0,9.237604,0.031187,0.0,0,Benign
0.002621,TCP,57586.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.002621,0.0,0,DDoS
0.997258,TCP,4902.0,8080.0,0.0,18.0,3.0,3.0,0.0,0.0,0.16666667,3.0,3.207135,0.1994516,0.0,0,Botnet
0.162514,TCP,36118.0,80.0,336.0,11595.0,3.0,6.0,0.0,0.0,0.11111111,1325.6666,2328.0718,0.02031425,0.0,0,DDoS
0.000158,TCP,52242.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.000158,0.0,0,BruteForce
0.03105,UDP,49546.0,53.0,78.0,254.0,2.0,2.0,0.0,0.0,0.0,92.75,48.199585,0.01035,0.0,0,Benign
84.41825,TCP,52592.0,80.0,317.0,11595.0,5.0,7.0,0.0,0.0,0.0,993.1667,1998.0566,7.674386,0.010035,0,DDoS
0.180663,UDP,62305.0,53.0,42.0,176.0,1.0,1.0,0.0,0.0,0.0,130.0,77.36494,0.180663,0.0,0,Benign
0.075708,TCP,52239.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.012618,0.0,0,Botnet
0.000498,UDP,60927.0,53.0,48.0,93.0,1.0,1.0,0.0,0.0,0.0,94.5,25.980762,0.000498,0.0,0,Benign
86.86116,TCP,43776.0,80.0,338.0,11595.0,8.0,6.0,0.0,0.071428575,0.0,852.3571,1622.1753,6.681628,0.003001,0,DDoS
3e-06,TCP,42264.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,DDoS
4.6e-05,TCP,48354.0,12174.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.6e-05,0.0,0,PortScan
83.94622,TCP,51768.0,80.0,310.0,11595.0,7.0,5.0,0.0,0.083333336,0.0,992.0833,2084.8425,7.6314745,8e-06,0,DDoS
4.4e-05,TCP,33696.0,2135.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.4e-05,0.0,0,PortScan
60.6339,TCP,56041.0,443.0,845.0,3635.0,15.0,12.0,0.0,0.0,0.037037037,165.92592,401.36285,2.332073,0.09085333,0,Benign
0.181624,UDP,55912.0,53.0,180.0,284.0,4.0,2.0,0.0,0.0,0.0,84.833336,47.331154,0.0363248,0.0,0,Benign
4.438277,TCP,39964.0,443.0,123.0,46.0,5.0,1.0,0.16666667,0.16666667,0.0,35.833332,21.684975,0.8876554,0.0,0,Benign
0.033519,TCP,34432.0,80.0,372.0,11595.0,3.0,6.0,0.0,0.0,0.11111111,1329.6666,1620.0817,0.004189875,0.0,0,DDoS
0.030719,UDP,62072.0,53.0,50.0,66.0,1.0,1.0,0.0,0.0,0.0,83.0,9.237604,0.030719,0.0,0,Benign
5.072413,TCP,56626.0,443.0,366.0,3710.0,8.0,5.0,0.0,0.0,0.07692308,313.53845,772.1004,0.4227011,0.0,0,Benign
0.000197,UDP,56594.0,53.0,88.0,120.0,2.0,2.0,0.0,0.0,0.0,63.0,8.763561,6.566667e-05,0.0,0,Benign
63.123283,TCP,38412.0,80.0,0.0,0.0,7.0,0.0,0.0,0.0,0.14285715,0.0,0.0,10.5,7.011939,0,DDoS
0.002014,TCP,51456.0,80.0,6.0,0.0,4.0,0.0,0.0,0.25,0.0,1.5,2.6832817,0.0006713333,0.0,0,DDoS
116.76554,TCP,56780.0,443.0,588.0,4097.0,13.0,13.0,0.0,0.0,0.03846154,180.1923,389.81064,4.670622,0.1733355,0,Benign
85.50922,TCP,56794.0,80.0,326.0,11595.0,5.0,7.0,0.0,0.0,0.0,993.9167,1714.7339,7.773565,0.00898,0,DDoS
0.008149,TCP,51206.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.008149,0.0,0,Benign
0.036501,TCP,50643.0,443.0,0.0,0.0,2.0,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0182505,0.0,0,Benign
0.000564,TCP,57042.0,139.0,8.0,2.0,2.0,1.0,0.0,0.0,0.33333334,4.0,2.0,0.000282,0.0,0,PortScan
99.0344,TCP,52905.0,443.0,361.0,752.0,7.0,7.0,0.071428575,0.071428575,0.0,82.78571,114.11302,7.6180305,0.1108695,0,Benign
8.006687,TCP,61672.0,443.0,74.0,0.0,2.0,0.0,0.5,0.5,0.0,55.5,0.0,8.006687,0.0,0,Benign
6.3e-05,TCP,51268.0,199.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,6.3e-05,0.0,0,PortScan
11.638859,TCP,48632.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.22382422,0.0,0,BruteForce
115.7107,TCP,51959.0,443.0,2312.0,119641.0,72.0,80.0,0.0,0.0,0.0065789474,802.3224,1098.381,0.7662961,0.07112282,0,Benign
84.64023,TCP,51140.0,80.0,364.0,11595.0,6.0,7.0,0.0,0.07692308,0.0,919.9231,1566.0583,7.0533524,0.001006,0,DDoS
12.206399,TCP,51838.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.23473844,0.0,0,BruteForce
0.000465,TCP,55405.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.000465,0.0,0,Benign
1.2e-05,TCP,40516.0,5679.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,1.2e-05,0.0,0,PortScan
2e-06,TCP,37116.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,2e-06,0.0,0,DDoS
5.145881,TCP,59441.0,443.0,123.0,46.0,5.0,1.0,0.16666667,0.16666667,0.0,35.833332,21.684975,1.0291762,0.093389,0,Benign
98.235535,TCP,36768.0,80.0,380.0,11595.0,5.0,7.0,0.0,0.0,0.0,998.4167,1909.0902,8.930504,0.013006,0,DDoS
8.670649,TCP,56476.0,21.0,107.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.291667,12.682008,0.37698475,0.0,0,BruteForce
4.7e-05,TCP,53508.0,2967.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.7e-05,0.0,0,PortScan
0.030888,UDP,62864.0,53.0,60.0,160.0,2.0,2.0,0.0,0.0,0.0,62.5,27.386127,0.010296,0.0,0,Benign
0.000239,TCP,57494.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.0001195,0.0,0,BruteForce
117.37169,TCP,41488.0,80.0,0.0,0.0,7.0,0.0,0.0,0.14285715,0.0,0.0,0.0,19.6,0.002,0,DDoS
1.1e-05,TCP,53860.0,21.0,14.0,0.0,2.0,0.0,0.5,0.5,0.0,14.0,8.082904,1.1e-05,0.0,0,BruteForce
0.000224,TCP,58380.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.000112,0.0,0,BruteForce
1.481023,TCP,8938.0,22.0,2632.0,6634.0,35.0,40.0,0.0,0.0,0.013333334,123.54667,249.72586,0.020013824,0.0,0,Benign
1.014679,TCP,53047.0,8080.0,0.0,18.0,3.0,3.0,0.0,0.0,0.16666667,3.0,3.207135,0.2029358,0.0,0,Botnet
5e-06,TCP,50412.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,5e-06,0.0,0,DDoS
3e-06,TCP,443.0,59581.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,Benign
32.046085,TCP,59722.0,443.0,74.0,0.0,2.0,0.0,0.5,0.5,0.0,55.5,0.0,32.0,0.0,0,Benign
0.07254,TCP,53103.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.01209,0.0,0,Botnet
5e-05,TCP,59328.0,14000.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,5e-05,0.0,0,PortScan
0.000962,TCP,46348.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.000962,0.0,0,DDoS
1.5e-05,TCP,2913.0,8080.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,1.5e-05,0.0,0,Botnet
99.42192,TCP,52134.0,80.0,377.0,11595.0,6.0,8.0,0.0,0.0,0.0,855.5714,1524.3324,7.64784,0.013001,0,DDoS
0.000122,TCP,80.0,3050.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.000122,0.0,0,Benign
5.683222,TCP,56001.0,443.0,599.0,156.0,6.0,4.0,0.0,0.0,0.1,75.5,156.00209,0.63146913,0.126865,0,Benign
85.37019,TCP,40196.0,80.0,395.0,11595.0,6.0,6.0,0.0,0.0,0.0,999.6667,2242.7808,7.760927,0.009994,0,DDoS
1e-06,TCP,41966.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1e-06,0.0,0,DDoS
0.000267,TCP,53696.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.0001335,0.0,0,BruteForce
8.2e-05,TCP,50224.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8.2e-05,0.0,0,BruteForce
4.6e-05,TCP,34134.0,1070.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.6e-05,0.0,0,PortScan
0.000259,TCP,443.0,62963.0,37.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,24.666666,21.36196,0.0001295,0.0,0,Benign
5e-05,TCP,64318.0,898.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,5e-05,0.0,0,PortScan
0.110378,UDP,14948.0,53.0,56.0,476.0,2.0,2.0,0.0,0.0,0.0,140.0,115.021736,0.03679267,0.0,0,Benign
86.50172,TCP,41394.0,80.0,351.0,11595.0,7.0,5.0,0.0,0.083333336,0.0,995.5,2245.9106,7.8637924,2e-06,0,DDoS
6.9e-05,TCP,34110.0,3003.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,6.9e-05,0.0,0,PortScan
5.5e-05,TCP,59328.0,668.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,5.5e-05,0.0,0,PortScan
4e-06,TCP,40138.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,4e-06,0.0,0,DDoS
0.000165,UDP,57767.0,53.0,52.0,148.0,2.0,2.0,0.0,0.0,0.0,56.5,26.290682,5.5e-05,0.0,0,Benign
5.27255,TCP,50354.0,443.0,372.0,3126.0,8.0,4.0,0.0,0.0,0.083333336,291.5,845.5795,0.47932273,0.0,0,Benign
0.000165,UDP,123.0,123.0,96.0,96.0,2.0,2.0,0.0,0.0,0.0,60.0,0.0,5.5e-05,0.0,0,Benign
12.548527,TCP,48866.0,22.0,2008.0,2745.0,24.0,32.0,0.0,0.0,0.017857144,84.875,185.52953,0.22815503,0.0,0,BruteForce
0.113777,UDP,62500.0,53.0,54.0,85.0,1.0,1.0,0.0,0.0,0.0,96.5,17.897858,0.113777,0.0,0,Benign
0.061207,UDP,55124.0,53.0,128.0,96.0,4.0,2.0,0.0,0.0,0.0,42.666668,7.8072004,0.012241401,0.0,0,Benign
9.9e-05,TCP,35621.0,443.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,9.9e-05,0.0,0,Benign
0.000329,UDP,4036.0,53.0,68.0,422.0,2.0,2.0,0.0,0.0,0.0,131.0,96.94689,0.00010966667,0.0,0,Benign
2.7e-05,TCP,46416.0,981.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,2.7e-05,0.0,0,PortScan
42.0166,TCP,36766.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,42.0,0.0,0,DDoS
5e-05,TCP,53622.0,443.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0,Benign
0.000174,UDP,50205.0,53.0,88.0,210.0,2.0,2.0,0.0,0.0,0.0,85.5,33.411076,5.8e-05,0.0,0,Benign
0.177841,UDP,60201.0,53.0,49.0,65.0,1.0,1.0,0.0,0.0,0.0,81.5,9.237604,0.177841,0.0,0,Benign
98.22668,TCP,42620.0,80.0,392.0,11595.0,9.0,4.0,0.0,0.07692308,0.0,922.0769,3092.5996,8.185557,0.000998,0,DDoS
0.001673,UDP,60954.0,53.0,48.0,112.0,1.0,1.0,0.0,0.0,0.0,104.0,36.950417,0.001673,0.0,0,Benign
14.732969,TCP,47046.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.2833263,0.0,0,BruteForce
7.1e-05,TCP,55896.0,691.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7.1e-05,0.0,0,PortScan
98.22085,TCP,42224.0,80.0,373.0,11595.0,9.0,6.0,0.0,0.06666667,0.0,797.86664,1747.3229,7.015775,0.001982,0,DDoS
0.000242,TCP,53596.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.000121,0.0,0,BruteForce
0.000231,TCP,58922.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.0001155,0.0,0,BruteForce
0.063897,TCP,4190.0,8080.0,206.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.57143,75.28802,0.0106495,0.0,0,Botnet
100.642815,TCP,34342.0,80.0,373.0,11595.0,5.0,8.0,0.0,0.0,0.0,921.0769,1565.3777,8.386901,0.01199,0,DDoS
6.5e-05,TCP,36448.0,1076.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,6.5e-05,0.0,0,PortScan
86.00845,TCP,58506.0,80.0,414.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,923.7692,1849.7451,7.1673713,0.000989,0,DDoS
0.075654,UDP,51061.0,53.0,152.0,288.0,4.0,2.0,0.0,0.0,0.0,79.666664,51.722702,0.0151308,0.0,0,Benign
4.5e-05,TCP,42784.0,8082.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.5e-05,0.0,0,PortScan
10.872161,TCP,48630.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.20908001,0.0,0,BruteForce
